,theta,easting,northing,channel_width_dem,channel_width_water,channel_width_mean,bar_width,bar_height,sample,ratio
4,79,325597.00739328365,3334563.4957171623,410,299,354.5,44.0,-5.112136963365322,10,8.056818181818182
5,79,324758.0055631192,3334635.180958705,401,273,337.0,26.0,-4.850579362518143,10,12.961538461538462
6,79,324795.9616402568,3334368.005961098,589,177,383.0,19.0,-4.448900569236303,10,20.157894736842106
7,79,325372.2335577047,3334300.286251815,540,280,410.0,51.0,5.699412769224872,10,8.03921568627451
8,79,324762.14544802206,3334634.3529915926,491,436,463.5,57.0,-5.212726729490412,10,8.131578947368421
9,79,325314.79811802495,3334280.458346738,562,180,371.0,39.0,-5.390134054174241,10,9.512820512820513
0,80,324944.0822852097,3334301.2012393097,677,39,358.0,45.0,-5.286879933015165,10,7.955555555555556
1,80,325419.4718073802,3334328.3938980345,502,258,380.0,25.0,-5.226452365197774,10,15.2
2,80,325091.1571823051,3334265.7725144387,582,571,576.5,33.0,-4.990306232345684,10,17.46969696969697
3,80,325555.82648712705,3334467.5811462076,417,390,403.5,20.0,-5.435347382453475,10,20.175
4,80,325549.85612694186,3334769.138890449,520,76,298.0,58.0,-4.480111712288283,10,5.137931034482759
5,80,325001.6048962723,3334283.1600423967,659,218,438.5,52.0,-5.115140972730592,10,8.432692307692308
6,80,325585.9820755528,3334721.900685195,430,286,358.0,19.0,-5.210370748295367,10,18.842105263157894
7,80,325595.6999261533,3334702.11641578,408,285,346.5,39.0,-5.260113056602876,10,8.884615384615385
8,80,325607.2916661544,3334644.2016512095,358,336,347.0,14.0,-5.5282617455696474,10,24.785714285714285
9,80,325234.1794022497,3334773.4094576472,668,160,414.0,8.0,-5.380025758353614,10,51.75
0,81,324762.14544802206,3334634.3529915926,472,273,372.5,26.0,-4.653143398137402,10,14.326923076923077
1,81,325604.76419713954,3334603.369330842,369,299,334.0,32.0,-5.867755122840489,10,10.4375
2,81,325533.3401803465,3334781.994301963,666,199,432.5,147.0,-5.141137021957181,10,2.942176870748299
3,81,325405.5268915321,3334814.285299212,909,157,533.0,506.0,4.845075398940936,10,1.0533596837944663
4,81,325328.9608960046,3334804.0009597824,900,85,492.5,20.0,5.34377183807831,10,24.625
5,81,325258.40860419115,3334783.1708516353,792,182,487.0,33.0,5.5745373987150515,10,14.757575757575758
6,81,325145.5857899671,3334262.2863295972,594,186,390.0,46.0,5.190197085329374,10,8.478260869565217
7,81,324867.6907412172,3334635.747429799,598,4,301.0,32.0,5.065565143844636,10,9.40625
8,81,324842.80766588124,3334344.6918443376,738,16,377.0,39.0,-4.275922760368827,10,9.666666666666666
9,81,324755.6523608726,3334636.052501133,382,275,328.5,39.0,-4.5982703724480976,10,8.423076923076923
0,82,325519.3519593715,3334419.819949044,456,13,234.5,71.0,5.268007546155639,10,3.3028169014084505
1,82,324842.80766588124,3334344.6918443376,708,5,356.5,27.0,-4.100500033381652,10,13.203703703703704
2,82,325566.28513873473,3334485.535168896,397,342,369.5,27.0,-6.300427862065977,10,13.685185185185185
3,82,325429.97395905165,3334814.328895418,934,135,534.5,401.0,4.719298616894848,10,1.332917705735661
4,82,325434.2446604172,3334339.5933695007,483,215,349.0,39.0,-5.423455656783809,10,8.948717948717949
5,82,325575.21856535715,3334503.5763476514,401,369,385.0,20.0,-5.799642441795684,10,19.25
6,82,325405.0475809671,3334318.3710212666,523,266,394.5,59.0,-5.246721939710379,10,6.686440677966102
7,82,324916.80262286327,3334310.962651804,686,111,398.5,27.0,-4.259132534328981,10,14.75925925925926
8,82,325492.2901988519,3334391.1458100327,492,181,336.5,52.0,5.406495384687722,10,6.471153846153846
9,82,324773.34481661377,3334380.2513146237,614,315,464.5,52.0,-4.947464928489611,10,8.932692307692308
0,83,324762.14544802206,3334634.3529915926,398,273,335.5,46.0,-4.62024424926465,10,7.293478260869565
1,83,324760.4459170554,3334634.6144557307,417,272,344.5,53.0,-5.255343755609754,10,6.5
2,83,325604.76419713954,3334603.369330842,417,301,359.0,19.0,-4.987288090259234,10,18.894736842105264
3,83,325575.21856535715,3334503.5763476514,435,367,401.0,59.0,-5.109491095650886,10,6.796610169491525
4,83,325372.2335577047,3334300.286251815,543,282,412.5,32.0,5.211906178071508,10,12.890625
5,83,325031.6299687894,3334275.6646668594,616,218,417.0,65.0,-5.6991778574076495,10,6.415384615384616
6,83,324820.8882408438,3334631.781884967,512,363,437.5,122.0,-6.182464862264961,10,3.5860655737704916
