# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-07-17
#
# GRDC-No.:              4103500
# River:                 KOYUKUK RIVER
# Station:               HUGHES, ALAS.
# Country:               US
# Latitude (DD):       66.047
# Longitude (DD):      -154.261
# Catchment area (km²):      47656.0
# Altitude (m ASL):        76.2
# Next downstream station:      4103300
# Remarks:               
# Owner of original data: United Staes of America - US Geological Surveigh (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1960-01 - 1982-09
# No. of years:          23
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 8294
# DATA
YYYY-MM-DD;hh:mm; Value
1970-09-08;--:--;    458.732
1970-09-09;--:--;    424.752
1970-09-10;--:--;    390.772
1970-09-11;--:--;    362.455
1970-09-12;--:--;    351.128
1970-09-13;--:--;    339.802
1970-09-14;--:--;    396.435
1970-09-15;--:--;    453.069
1970-09-16;--:--;    424.752
1970-09-17;--:--;    413.425
1970-09-18;--:--;    390.772
1970-09-19;--:--;    368.118
1970-09-20;--:--;    351.128
1970-09-21;--:--;    339.802
1970-09-22;--:--;    311.485
1970-09-23;--:--;    291.663
1970-09-24;--:--;    283.168
1970-09-25;--:--;    271.841
1970-09-26;--:--;    260.515
1970-09-27;--:--;    249.188
1970-09-28;--:--;    237.861
1970-09-29;--:--;    226.534
1970-09-30;--:--;    212.376
1970-10-01;--:--;    203.881
1970-10-02;--:--;    198.218
1970-10-03;--:--;    186.891
1970-10-04;--:--;    175.564
1970-10-05;--:--;    169.901
1970-10-06;--:--;    158.574
1970-10-07;--:--;    152.911
1970-10-08;--:--;    147.247
1970-10-09;--:--;    141.584
1970-10-10;--:--;    135.921
1970-10-11;--:--;    130.257
1970-10-12;--:--;    130.257
1970-10-13;--:--;    130.257
1970-10-14;--:--;    124.594
1970-10-15;--:--;    124.594
1970-10-16;--:--;    118.931
1970-10-17;--:--;    113.267
1970-10-18;--:--;    107.604
1970-10-19;--:--;    101.940
1970-10-20;--:--;     96.277
1970-10-21;--:--;     84.950
1970-10-22;--:--;     84.950
1970-10-23;--:--;     79.287
1970-10-24;--:--;     73.624
1970-10-25;--:--;     73.624
1970-10-26;--:--;     73.624
1970-10-27;--:--;     67.960
1970-10-28;--:--;     67.960
1970-10-29;--:--;     67.960
1970-10-30;--:--;     62.297
1970-10-31;--:--;     62.297
1970-11-01;--:--;     62.297
1970-11-02;--:--;     62.297
1970-11-03;--:--;     62.297
1970-11-04;--:--;     62.297
1970-11-05;--:--;     62.297
1970-11-06;--:--;     56.634
1970-11-07;--:--;     56.634
1970-11-08;--:--;     56.634
1970-11-09;--:--;     56.634
1970-11-10;--:--;     56.634
1970-11-11;--:--;     56.634
1970-11-12;--:--;     56.634
1970-11-13;--:--;     56.634
1970-11-14;--:--;     56.634
1970-11-15;--:--;     56.634
1970-11-16;--:--;     50.970
1970-11-17;--:--;     50.970
1970-11-18;--:--;     50.970
1970-11-19;--:--;     50.970
1970-11-20;--:--;     50.970
1970-11-21;--:--;     45.307
1970-11-22;--:--;     45.307
1970-11-23;--:--;     45.307
1970-11-24;--:--;     45.307
1970-11-25;--:--;     45.307
1970-11-26;--:--;     42.475
1970-11-27;--:--;     39.644
1970-11-28;--:--;     39.644
1970-11-29;--:--;     39.644
1970-11-30;--:--;     39.644
1970-12-01;--:--;     36.812
1970-12-02;--:--;     36.812
1970-12-03;--:--;     36.812
1970-12-04;--:--;     36.812
1970-12-05;--:--;     36.812
1970-12-06;--:--;     33.980
1970-12-07;--:--;     33.980
1970-12-08;--:--;     33.980
1970-12-09;--:--;     33.980
1970-12-10;--:--;     33.980
1970-12-11;--:--;     31.148
1970-12-12;--:--;     31.148
1970-12-13;--:--;     31.148
1970-12-14;--:--;     31.148
1970-12-15;--:--;     31.148
1970-12-16;--:--;     28.317
1970-12-17;--:--;     28.317
1970-12-18;--:--;     28.317
1970-12-19;--:--;     28.317
1970-12-20;--:--;     28.317
1970-12-21;--:--;     25.485
1970-12-22;--:--;     25.485
1970-12-23;--:--;     25.485
1970-12-24;--:--;     25.485
1970-12-25;--:--;     25.485
1970-12-26;--:--;     22.653
1970-12-27;--:--;     22.653
1970-12-28;--:--;     22.653
1970-12-29;--:--;     22.653
1970-12-30;--:--;     22.653
1970-12-31;--:--;     22.653
1971-01-01;--:--;     22.653
1971-01-02;--:--;     22.653
1971-01-03;--:--;     22.653
1971-01-04;--:--;     22.653
1971-01-05;--:--;     22.653
1971-01-06;--:--;     22.653
1971-01-07;--:--;     22.653
1971-01-08;--:--;     22.653
1971-01-09;--:--;     22.653
1971-01-10;--:--;     22.653
1971-01-11;--:--;     19.822
1971-01-12;--:--;     19.822
1971-01-13;--:--;     19.822
1971-01-14;--:--;     19.822
1971-01-15;--:--;     19.822
1971-01-16;--:--;     19.822
1971-01-17;--:--;     19.822
1971-01-18;--:--;     19.822
1971-01-19;--:--;     19.822
1971-01-20;--:--;     19.822
1971-01-21;--:--;     19.822
1971-01-22;--:--;     19.822
1971-01-23;--:--;     19.822
1971-01-24;--:--;     19.822
1971-01-25;--:--;     19.822
1971-01-26;--:--;     16.990
1971-01-27;--:--;     16.990
1971-01-28;--:--;     16.990
1971-01-29;--:--;     16.990
1971-01-30;--:--;     16.990
1971-01-31;--:--;     16.990
1971-02-01;--:--;     16.990
1971-02-02;--:--;     16.990
1971-02-03;--:--;     16.990
1971-02-04;--:--;     16.990
1971-02-05;--:--;     16.990
1971-02-06;--:--;     16.990
1971-02-07;--:--;     16.990
1971-02-08;--:--;     16.990
1971-02-09;--:--;     16.990
1971-02-10;--:--;     16.990
1971-02-11;--:--;     16.990
1971-02-12;--:--;     16.990
1971-02-13;--:--;     16.990
1971-02-14;--:--;     16.990
1971-02-15;--:--;     16.990
1971-02-16;--:--;     15.574
1971-02-17;--:--;     15.574
1971-02-18;--:--;     15.574
1971-02-19;--:--;     15.574
1971-02-20;--:--;     15.574
1971-02-21;--:--;     15.574
1971-02-22;--:--;     15.574
1971-02-23;--:--;     15.574
1971-02-24;--:--;     15.574
1971-02-25;--:--;     15.574
1971-02-26;--:--;     15.574
1971-02-27;--:--;     15.574
1971-02-28;--:--;     15.574
1971-03-01;--:--;     15.574
1971-03-02;--:--;     15.574
1971-03-03;--:--;     15.574
1971-03-04;--:--;     15.574
1971-03-05;--:--;     15.574
1971-03-06;--:--;     15.574
1971-03-07;--:--;     15.574
1971-03-08;--:--;     15.574
1971-03-09;--:--;     15.574
1971-03-10;--:--;     15.574
1971-03-11;--:--;     15.008
1971-03-12;--:--;     15.008
1971-03-13;--:--;     15.008
1971-03-14;--:--;     15.008
1971-03-15;--:--;     15.008
1971-03-16;--:--;     15.008
1971-03-17;--:--;     15.008
1971-03-18;--:--;     15.008
1971-03-19;--:--;     15.008
1971-03-20;--:--;     15.008
1971-03-21;--:--;     15.008
1971-03-22;--:--;     15.008
1971-03-23;--:--;     15.008
1971-03-24;--:--;     15.008
1971-03-25;--:--;     15.008
1971-03-26;--:--;     15.008
1971-03-27;--:--;     15.008
1971-03-28;--:--;     15.008
1971-03-29;--:--;     15.008
1971-03-30;--:--;     15.008
1971-03-31;--:--;     15.008
1971-04-01;--:--;     15.008
1971-04-02;--:--;     15.008
1971-04-03;--:--;     15.008
1971-04-04;--:--;     15.008
1971-04-05;--:--;     15.008
1971-04-06;--:--;     15.008
1971-04-07;--:--;     15.008
1971-04-08;--:--;     15.008
1971-04-09;--:--;     15.008
1971-04-10;--:--;     15.008
1971-04-11;--:--;     15.008
1971-04-12;--:--;     15.008
1971-04-13;--:--;     15.008
1971-04-14;--:--;     15.008
1971-04-15;--:--;     15.008
1971-04-16;--:--;     15.291
1971-04-17;--:--;     15.857
1971-04-18;--:--;     16.424
1971-04-19;--:--;     16.990
1971-04-20;--:--;     16.990
1971-04-21;--:--;     18.406
1971-04-22;--:--;     19.822
1971-04-23;--:--;     19.822
1971-04-24;--:--;     21.238
1971-04-25;--:--;     22.653
1971-04-26;--:--;     24.069
1971-04-27;--:--;     25.485
1971-04-28;--:--;     26.901
1971-04-29;--:--;     28.317
1971-04-30;--:--;     28.317
1971-05-01;--:--;     31.148
1971-05-02;--:--;     33.980
1971-05-03;--:--;     36.812
1971-05-04;--:--;     39.644
1971-05-05;--:--;     39.644
1971-05-06;--:--;     42.475
1971-05-07;--:--;     45.307
1971-05-08;--:--;     48.139
1971-05-09;--:--;     50.970
1971-05-10;--:--;     56.634
1971-05-11;--:--;     62.297
1971-05-12;--:--;     67.960
1971-05-13;--:--;     67.960
1971-05-14;--:--;     73.624
1971-05-15;--:--;     84.950
1971-05-16;--:--;    141.584
1971-05-17;--:--;    424.752
1971-05-18;--:--;    849.504
1971-05-19;--:--;   2265.344
1971-05-20;--:--;   3964.352
1971-05-21;--:--;   3879.402
1971-05-22;--:--;   3851.085
1971-05-23;--:--;   3737.818
1971-05-24;--:--;   3567.917
1971-05-25;--:--;   3199.798
1971-05-26;--:--;   3001.581
1971-05-27;--:--;   3001.581
1971-05-28;--:--;   3199.798
1971-05-29;--:--;   3398.016
1971-05-30;--:--;   3681.184
1971-05-31;--:--;   3398.016
1971-06-01;--:--;   3114.848
1971-06-02;--:--;   2859.997
1971-06-03;--:--;   2803.363
1971-06-04;--:--;   2667.443
1971-06-05;--:--;   2115.265
1971-06-06;--:--;   2021.820
1971-06-07;--:--;   2302.156
1971-06-08;--:--;   3086.531
1971-06-09;--:--;   3539.600
1971-06-10;--:--;   3256.432
1971-06-11;--:--;   2633.462
1971-06-12;--:--;   2333.304
1971-06-13;--:--;   1936.869
1971-06-14;--:--;   1169.484
1971-06-15;--:--;    897.643
1971-06-16;--:--;    682.435
1971-06-17;--:--;    713.583
1971-06-18;--:--;    991.088
1971-06-19;--:--;   1127.009
1971-06-20;--:--;   1149.662
1971-06-21;--:--;   1067.543
1971-06-22;--:--;   1087.365
1971-06-23;--:--;   1104.355
1971-06-24;--:--;   1104.355
1971-06-25;--:--;   1132.672
1971-06-26;--:--;   1076.038
1971-06-27;--:--;    991.088
1971-06-28;--:--;    849.504
1971-06-29;--:--;    651.286
1971-06-30;--:--;    492.712
1971-07-01;--:--;    424.752
1971-07-02;--:--;    362.455
1971-07-03;--:--;    311.485
1971-07-04;--:--;    283.168
1971-07-05;--:--;    254.851
1971-07-06;--:--;    249.188
1971-07-07;--:--;    243.524
1971-07-08;--:--;    242.109
1971-07-09;--:--;    242.109
1971-07-10;--:--;    242.109
1971-07-11;--:--;    242.109
1971-07-12;--:--;    252.020
1971-07-13;--:--;    261.930
1971-07-14;--:--;    331.307
1971-07-15;--:--;    390.772
1971-07-16;--:--;    470.059
1971-07-17;--:--;    515.366
1971-07-18;--:--;    504.039
1971-07-19;--:--;    447.405
1971-07-20;--:--;    379.445
1971-07-21;--:--;    339.802
1971-07-22;--:--;    331.307
1971-07-23;--:--;    322.812
1971-07-24;--:--;    402.099
1971-07-25;--:--;    436.079
1971-07-26;--:--;    413.425
1971-07-27;--:--;    370.950
1971-07-28;--:--;    331.307
1971-07-29;--:--;    322.812
1971-07-30;--:--;    379.445
1971-07-31;--:--;    555.009
1971-08-01;--:--;    580.494
1971-08-02;--:--;    509.702
1971-08-03;--:--;    481.386
1971-08-04;--:--;    492.712
1971-08-05;--:--;    529.524
1971-08-06;--:--;    481.386
1971-08-07;--:--;    447.405
1971-08-08;--:--;    396.435
1971-08-09;--:--;    368.118
1971-08-10;--:--;    339.802
1971-08-11;--:--;    353.960
1971-08-12;--:--;    379.445
1971-08-13;--:--;    447.405
1971-08-14;--:--;    458.732
1971-08-15;--:--;    390.772
1971-08-16;--:--;    339.802
1971-08-17;--:--;    322.812
1971-08-18;--:--;    291.663
1971-08-19;--:--;    281.752
1971-08-20;--:--;    271.841
1971-08-21;--:--;    271.841
1971-08-22;--:--;    291.663
1971-08-23;--:--;    368.118
1971-08-24;--:--;    424.752
1971-08-25;--:--;    413.425
1971-08-26;--:--;    379.445
1971-08-27;--:--;    351.128
1971-08-28;--:--;    322.812
1971-08-29;--:--;    300.158
1971-08-30;--:--;    300.158
1971-08-31;--:--;    291.663
1971-09-01;--:--;    271.841
1971-09-02;--:--;    261.930
1971-09-03;--:--;    261.930
1971-09-04;--:--;    257.683
1971-09-05;--:--;    252.020
1971-09-06;--:--;    252.020
1971-09-07;--:--;    252.020
1971-09-08;--:--;    252.020
1971-09-09;--:--;    261.930
1971-09-10;--:--;    261.930
1971-09-11;--:--;    252.020
1971-09-12;--:--;    246.356
1971-09-13;--:--;    242.109
1971-09-14;--:--;    223.703
1971-09-15;--:--;    223.703
1971-09-16;--:--;    215.208
1971-09-17;--:--;    206.713
1971-09-18;--:--;    198.218
1971-09-19;--:--;    201.049
1971-09-20;--:--;    215.208
1971-09-21;--:--;    223.703
1971-09-22;--:--;    223.703
1971-09-23;--:--;    242.109
1971-09-24;--:--;    271.841
1971-09-25;--:--;    261.930
1971-09-26;--:--;    261.930
1971-09-27;--:--;    261.930
1971-09-28;--:--;    300.158
1971-09-29;--:--;    300.158
1971-09-30;--:--;    281.752
1971-10-01;--:--;    269.010
1971-10-02;--:--;    254.851
1971-10-03;--:--;    254.851
1971-10-04;--:--;    240.693
1971-10-05;--:--;    226.534
1971-10-06;--:--;    226.534
1971-10-07;--:--;    226.534
1971-10-08;--:--;    212.376
1971-10-09;--:--;    198.218
1971-10-10;--:--;    198.218
1971-10-11;--:--;    184.059
1971-10-12;--:--;    169.901
1971-10-13;--:--;    169.901
1971-10-14;--:--;    169.901
1971-10-15;--:--;    155.742
1971-10-16;--:--;    141.584
1971-10-17;--:--;    141.584
1971-10-18;--:--;    141.584
1971-10-19;--:--;    127.426
1971-10-20;--:--;    127.426
1971-10-21;--:--;    127.426
1971-10-22;--:--;    127.426
1971-10-23;--:--;    113.267
1971-10-24;--:--;    113.267
1971-10-25;--:--;    113.267
1971-10-26;--:--;     99.109
1971-10-27;--:--;     99.109
1971-10-28;--:--;     99.109
1971-10-29;--:--;     99.109
1971-10-30;--:--;     99.109
1971-10-31;--:--;     84.950
1971-11-01;--:--;     84.950
1971-11-02;--:--;     84.950
1971-11-03;--:--;     84.950
1971-11-04;--:--;     84.950
1971-11-05;--:--;     84.950
1971-11-06;--:--;     70.792
1971-11-07;--:--;     70.792
1971-11-08;--:--;     70.792
1971-11-09;--:--;     70.792
1971-11-10;--:--;     70.792
1971-11-11;--:--;     62.297
1971-11-12;--:--;     62.297
1971-11-13;--:--;     62.297
1971-11-14;--:--;     62.297
1971-11-15;--:--;     62.297
1971-11-16;--:--;     56.634
1971-11-17;--:--;     56.634
1971-11-18;--:--;     56.634
1971-11-19;--:--;     56.634
1971-11-20;--:--;     56.634
1971-11-21;--:--;     48.139
1971-11-22;--:--;     48.139
1971-11-23;--:--;     48.139
1971-11-24;--:--;     48.139
1971-11-25;--:--;     48.139
1971-11-26;--:--;     42.475
1971-11-27;--:--;     42.475
1971-11-28;--:--;     42.475
1971-11-29;--:--;     42.475
1971-11-30;--:--;     42.475
1971-12-01;--:--;     36.812
1971-12-02;--:--;     36.812
1971-12-03;--:--;     36.812
1971-12-04;--:--;     36.812
1971-12-05;--:--;     36.812
1971-12-06;--:--;     31.148
1971-12-07;--:--;     31.148
1971-12-08;--:--;     31.148
1971-12-09;--:--;     31.148
1971-12-10;--:--;     31.148
1971-12-11;--:--;     31.148
1971-12-12;--:--;     31.148
1971-12-13;--:--;     31.148
1971-12-14;--:--;     31.148
1971-12-15;--:--;     31.148
1971-12-16;--:--;     28.317
1971-12-17;--:--;     28.317
1971-12-18;--:--;     28.317
1971-12-19;--:--;     28.317
1971-12-20;--:--;     28.317
1971-12-21;--:--;     28.317
1971-12-22;--:--;     28.317
1971-12-23;--:--;     28.317
1971-12-24;--:--;     28.317
1971-12-25;--:--;     28.317
1971-12-26;--:--;     25.485
1971-12-27;--:--;     25.485
1971-12-28;--:--;     25.485
1971-12-29;--:--;     25.485
1971-12-30;--:--;     25.485
1971-12-31;--:--;     25.485
1972-01-01;--:--;     22.653
1972-01-02;--:--;     22.653
1972-01-03;--:--;     22.653
1972-01-04;--:--;     22.653
1972-01-05;--:--;     22.653
1972-01-06;--:--;     22.653
1972-01-07;--:--;     22.653
1972-01-08;--:--;     22.653
1972-01-09;--:--;     22.653
1972-01-10;--:--;     22.653
1972-01-11;--:--;     19.822
1972-01-12;--:--;     19.822
1972-01-13;--:--;     19.822
1972-01-14;--:--;     19.822
1972-01-15;--:--;     19.822
1972-01-16;--:--;     19.822
1972-01-17;--:--;     19.822
1972-01-18;--:--;     19.822
1972-01-19;--:--;     19.822
1972-01-20;--:--;     19.822
1972-01-21;--:--;     16.990
1972-01-22;--:--;     16.990
1972-01-23;--:--;     16.990
1972-01-24;--:--;     16.990
1972-01-25;--:--;     16.990
1972-01-26;--:--;     16.990
1972-01-27;--:--;     16.990
1972-01-28;--:--;     16.990
1972-01-29;--:--;     16.990
1972-01-30;--:--;     16.990
1972-01-31;--:--;     16.990
1972-02-01;--:--;     16.990
1972-02-02;--:--;     16.990
1972-02-03;--:--;     16.990
1972-02-04;--:--;     16.990
1972-02-05;--:--;     16.990
1972-02-06;--:--;     14.158
1972-02-07;--:--;     14.158
1972-02-08;--:--;     14.158
1972-02-09;--:--;     14.158
1972-02-10;--:--;     14.158
1972-02-11;--:--;     14.158
1972-02-12;--:--;     14.158
1972-02-13;--:--;     14.158
1972-02-14;--:--;     14.158
1972-02-15;--:--;     14.158
1972-02-16;--:--;     14.158
1972-02-17;--:--;     14.158
1972-02-18;--:--;     14.158
1972-02-19;--:--;     14.158
1972-02-20;--:--;     14.158
1972-02-21;--:--;     12.743
1972-02-22;--:--;     12.743
1972-02-23;--:--;     12.743
1972-02-24;--:--;     12.743
1972-02-25;--:--;     12.743
1972-02-26;--:--;     12.743
1972-02-27;--:--;     12.743
1972-02-28;--:--;     12.743
1972-02-29;--:--;     12.743
1972-03-01;--:--;     12.743
1972-03-02;--:--;     12.743
1972-03-03;--:--;     12.743
1972-03-04;--:--;     12.743
1972-03-05;--:--;     12.743
1972-03-06;--:--;     11.327
1972-03-07;--:--;     11.327
1972-03-08;--:--;     11.327
1972-03-09;--:--;     11.327
1972-03-10;--:--;     11.327
1972-03-11;--:--;     11.327
1972-03-12;--:--;     11.327
1972-03-13;--:--;     11.327
1972-03-14;--:--;     11.327
1972-03-15;--:--;     11.327
1972-03-16;--:--;     11.327
1972-03-17;--:--;     11.327
1972-03-18;--:--;     11.327
1972-03-19;--:--;     11.327
1972-03-20;--:--;     11.327
1972-03-21;--:--;     10.760
1972-03-22;--:--;     10.760
1972-03-23;--:--;     10.760
1972-03-24;--:--;     10.760
1972-03-25;--:--;     10.760
1972-03-26;--:--;      9.911
1972-03-27;--:--;      9.911
1972-03-28;--:--;      9.911
1972-03-29;--:--;      9.911
1972-03-30;--:--;      9.911
1972-03-31;--:--;      9.911
1972-04-01;--:--;      9.911
1972-04-02;--:--;      9.911
1972-04-03;--:--;      9.911
1972-04-04;--:--;      9.911
1972-04-05;--:--;      9.911
1972-04-06;--:--;      9.911
1972-04-07;--:--;      9.911
1972-04-08;--:--;      9.911
1972-04-09;--:--;      9.911
1972-04-10;--:--;      9.911
1972-04-11;--:--;      9.911
1972-04-12;--:--;      9.911
1972-04-13;--:--;      9.911
1972-04-14;--:--;      9.911
1972-04-15;--:--;      9.911
1972-04-16;--:--;      9.911
1972-04-17;--:--;      9.911
1972-04-18;--:--;      9.911
1972-04-19;--:--;      9.911
1972-04-20;--:--;      9.911
1972-04-21;--:--;     11.327
1972-04-22;--:--;     11.327
1972-04-23;--:--;     11.327
1972-04-24;--:--;     11.327
1972-04-25;--:--;     11.327
1972-04-26;--:--;     14.158
1972-04-27;--:--;     14.158
1972-04-28;--:--;     14.158
1972-04-29;--:--;     14.158
1972-04-30;--:--;     14.158
1972-05-01;--:--;     16.990
1972-05-02;--:--;     19.822
1972-05-03;--:--;     22.653
1972-05-04;--:--;     25.485
1972-05-05;--:--;     28.317
1972-05-06;--:--;     31.148
1972-05-07;--:--;     36.812
1972-05-08;--:--;     42.475
1972-05-09;--:--;     48.139
1972-05-10;--:--;     56.634
1972-05-11;--:--;     70.792
1972-05-12;--:--;     84.950
1972-05-13;--:--;     99.109
1972-05-14;--:--;    113.267
1972-05-15;--:--;    141.584
1972-05-16;--:--;    169.901
1972-05-17;--:--;    226.534
1972-05-18;--:--;    283.168
1972-05-19;--:--;    368.118
1972-05-20;--:--;    509.702
1972-05-21;--:--;    707.920
1972-05-22;--:--;   1132.672
1972-05-23;--:--;   1699.008
1972-05-24;--:--;   2548.512
1972-05-25;--:--;   2888.314
1972-05-26;--:--;   2916.630
1972-05-27;--:--;   2820.353
1972-05-28;--:--;   2916.630
1972-05-29;--:--;   3058.214
1972-05-30;--:--;   3029.898
1972-05-31;--:--;   2888.314
1972-06-01;--:--;   2582.492
1972-06-02;--:--;   2582.492
1972-06-03;--:--;   2582.492
1972-06-04;--:--;   2152.077
1972-06-05;--:--;   1840.592
1972-06-06;--:--;   1783.958
1972-06-07;--:--;   1673.523
1972-06-08;--:--;   1648.038
1972-06-09;--:--;   1622.553
1972-06-10;--:--;   1421.503
1972-06-11;--:--;   1353.543
1972-06-12;--:--;   1469.642
1972-06-13;--:--;   1783.958
1972-06-14;--:--;   1812.275
1972-06-15;--:--;   1982.176
1972-06-16;--:--;   1982.176
1972-06-17;--:--;   1925.542
1972-06-18;--:--;   1648.038
1972-06-19;--:--;   1353.543
1972-06-20;--:--;   1172.316
1972-06-21;--:--;   1285.583
1972-06-22;--:--;   1194.969
1972-06-23;--:--;    889.148
1972-06-24;--:--;    617.306
1972-06-25;--:--;    651.286
1972-06-26;--:--;    651.286
1972-06-27;--:--;    634.296
1972-06-28;--:--;    668.276
1972-06-29;--:--;    583.326
1972-06-30;--:--;    419.089
1972-07-01;--:--;    385.108
1972-07-02;--:--;    362.455
1972-07-03;--:--;    339.802
1972-07-04;--:--;    328.475
1972-07-05;--:--;    305.821
1972-07-06;--:--;    294.495
1972-07-07;--:--;    294.495
1972-07-08;--:--;    283.168
1972-07-09;--:--;    271.841
1972-07-10;--:--;    260.515
1972-07-11;--:--;    250.604
1972-07-12;--:--;    240.693
1972-07-13;--:--;    230.782
1972-07-14;--:--;    230.782
1972-07-15;--:--;    222.287
1972-07-16;--:--;    230.782
1972-07-17;--:--;    250.604
1972-07-18;--:--;    283.168
1972-07-19;--:--;    396.435
1972-07-20;--:--;    481.386
1972-07-21;--:--;    566.336
1972-07-22;--:--;    583.326
1972-07-23;--:--;    495.544
1972-07-24;--:--;    430.415
1972-07-25;--:--;    373.782
1972-07-26;--:--;    328.475
1972-07-27;--:--;    317.148
1972-07-28;--:--;    271.841
1972-07-29;--:--;    240.693
1972-07-30;--:--;    230.782
1972-07-31;--:--;    222.287
1972-08-01;--:--;    230.782
1972-08-02;--:--;    230.782
1972-08-03;--:--;    250.604
1972-08-04;--:--;    250.604
1972-08-05;--:--;    250.604
1972-08-06;--:--;    222.287
1972-08-07;--:--;    213.792
1972-08-08;--:--;    213.792
1972-08-09;--:--;    196.802
1972-08-10;--:--;    188.307
1972-08-11;--:--;    188.307
1972-08-12;--:--;    188.307
1972-08-13;--:--;    179.812
1972-08-14;--:--;    179.812
1972-08-15;--:--;    179.812
1972-08-16;--:--;    198.218
1972-08-17;--:--;    213.792
1972-08-18;--:--;    294.495
1972-08-19;--:--;    396.435
1972-08-20;--:--;    509.702
1972-08-21;--:--;    651.286
1972-08-22;--:--;    849.504
1972-08-23;--:--;   1132.672
1972-08-24;--:--;   1274.256
1972-08-25;--:--;   1415.840
1972-08-26;--:--;   1495.127
1972-08-27;--:--;   1469.642
1972-08-28;--:--;   1421.503
1972-08-29;--:--;   1353.543
1972-08-30;--:--;   1262.929
1972-08-31;--:--;   1084.533
1972-09-01;--:--;    889.148
1972-09-02;--:--;    804.197
1972-09-03;--:--;    770.217
1972-09-04;--:--;    804.197
1972-09-05;--:--;    770.217
1972-09-06;--:--;    719.247
1972-09-07;--:--;    753.227
1972-09-08;--:--;    770.217
1972-09-09;--:--;    736.237
1972-09-10;--:--;    702.257
1972-09-11;--:--;    668.276
1972-09-12;--:--;    651.286
1972-09-13;--:--;    617.306
1972-09-14;--:--;    617.306
1972-09-15;--:--;    600.316
1972-09-16;--:--;    583.326
1972-09-17;--:--;    583.326
1972-09-18;--:--;    538.019
1972-09-19;--:--;    481.386
1972-09-20;--:--;    424.752
1972-09-21;--:--;    373.782
1972-09-22;--:--;    328.475
1972-09-23;--:--;    305.821
1972-09-24;--:--;    271.841
1972-09-25;--:--;    230.782
1972-09-26;--:--;    222.287
1972-09-27;--:--;    222.287
1972-09-28;--:--;    222.287
1972-09-29;--:--;    213.792
1972-09-30;--:--;    188.307
1972-10-01;--:--;    184.059
1972-10-02;--:--;    178.396
1972-10-03;--:--;    172.732
1972-10-04;--:--;    167.069
1972-10-05;--:--;    161.406
1972-10-06;--:--;    155.742
1972-10-07;--:--;    150.079
1972-10-08;--:--;    144.416
1972-10-09;--:--;    141.584
1972-10-10;--:--;    138.752
1972-10-11;--:--;    138.752
1972-10-12;--:--;    135.921
1972-10-13;--:--;    133.089
1972-10-14;--:--;    127.426
1972-10-15;--:--;    124.594
1972-10-16;--:--;    118.931
1972-10-17;--:--;    116.099
1972-10-18;--:--;    110.436
1972-10-19;--:--;    107.604
1972-10-20;--:--;    104.772
1972-10-21;--:--;    101.940
1972-10-22;--:--;    101.940
1972-10-23;--:--;     99.109
1972-10-24;--:--;     99.109
1972-10-25;--:--;     96.277
1972-10-26;--:--;     93.445
1972-10-27;--:--;     90.614
1972-10-28;--:--;     90.614
1972-10-29;--:--;     87.782
1972-10-30;--:--;     84.950
1972-10-31;--:--;     84.950
1972-11-01;--:--;     82.119
1972-11-02;--:--;     82.119
1972-11-03;--:--;     79.287
1972-11-04;--:--;     76.455
1972-11-05;--:--;     76.455
1972-11-06;--:--;     73.624
1972-11-07;--:--;     73.624
1972-11-08;--:--;     70.792
1972-11-09;--:--;     70.792
1972-11-10;--:--;     70.792
1972-11-11;--:--;     67.960
1972-11-12;--:--;     65.129
1972-11-13;--:--;     65.129
1972-11-14;--:--;     62.297
1972-11-15;--:--;     62.297
1972-11-16;--:--;     62.297
1972-11-17;--:--;     59.465
1972-11-18;--:--;     59.465
1972-11-19;--:--;     56.634
1972-11-20;--:--;     56.634
1972-11-21;--:--;     56.634
1972-11-22;--:--;     53.802
1972-11-23;--:--;     53.802
1972-11-24;--:--;     53.802
1972-11-25;--:--;     50.970
1972-11-26;--:--;     50.970
1972-11-27;--:--;     50.970
1972-11-28;--:--;     48.139
1972-11-29;--:--;     48.139
1972-11-30;--:--;     48.139
1972-12-01;--:--;     48.139
1972-12-02;--:--;     45.307
1972-12-03;--:--;     45.307
1972-12-04;--:--;     45.307
1972-12-05;--:--;     45.307
1972-12-06;--:--;     45.307
1972-12-07;--:--;     42.475
1972-12-08;--:--;     42.475
1972-12-09;--:--;     42.475
1972-12-10;--:--;     42.475
1972-12-11;--:--;     39.644
1972-12-12;--:--;     39.644
1972-12-13;--:--;     39.644
1972-12-14;--:--;     39.644
1972-12-15;--:--;     39.644
1972-12-16;--:--;     36.812
1972-12-17;--:--;     36.812
1972-12-18;--:--;     36.812
1972-12-19;--:--;     36.812
1972-12-20;--:--;     36.812
1972-12-21;--:--;     36.812
1972-12-22;--:--;     33.980
1972-12-23;--:--;     33.980
1972-12-24;--:--;     33.980
1972-12-25;--:--;     33.980
1972-12-26;--:--;     33.980
1972-12-27;--:--;     33.980
